             precision    recall  f1-score   support

          0       1.00      1.00      1.00        17
          1       1.00      1.00      1.00        21
          2       1.00      1.00      1.00        22
          3       1.00      1.00      1.00        20
          4       1.00      1.00      1.00        19
          5       1.00      1.00      1.00        14
          6       1.00      1.00      1.00        18
          7       1.00      1.00      1.00        20
          8       1.00      1.00      1.00        19
          9       1.00      1.00      1.00        26
         10       1.00      1.00      1.00        21
         11       1.00      1.00      1.00        20
         12       1.00      1.00      1.00        16
         13       1.00      1.00      1.00        23
         14       1.00      1.00      1.00        24
         15       1.00      1.00      1.00        20
         16       1.00      1.00      1.00        20
         17       1.00      1.00      1.00        23
         18       1.00      1.00      1.00        18
         19       1.00      1.00      1.00        18
         20       1.00      1.00      1.00        17
         21       1.00      1.00      1.00        20
         22       1.00      1.00      1.00        17
         23       1.00      1.00      1.00        16
         24       1.00      1.00      1.00        18
         25       1.00      1.00      1.00        21
         26       1.00      1.00      1.00        19
         27       1.00      1.00      1.00        19
         28       1.00      1.00      1.00        16
         29       1.00      1.00      1.00        19
         30       1.00      1.00      1.00        21
         31       1.00      1.00      1.00        24
         32       1.00      1.00      1.00        18
         33       1.00      1.00      1.00        18
         34       1.00      1.00      1.00        21
         35       1.00      1.00      1.00        24
         36       1.00      1.00      1.00        14
         37       1.00      1.00      1.00        19
         38       1.00      1.00      1.00        17
         39       1.00      1.00      1.00        18
         40       1.00      1.00      1.00        19
         41       1.00      1.00      1.00        13
         42       1.00      1.00      1.00        22
         43       1.00      1.00      1.00        14
         44       1.00      1.00      1.00        19
         45       1.00      1.00      1.00        26
         46       1.00      1.00      1.00        12
         47       1.00      1.00      1.00        19
         48       1.00      1.00      1.00        26
         49       1.00      1.00      1.00        27
         50       1.00      1.00      1.00        23
         51       1.00      1.00      1.00        14
         52       1.00      1.00      1.00        19
         53       1.00      1.00      1.00        23
         54       1.00      1.00      1.00        29
         55       1.00      1.00      1.00        20
         56       1.00      1.00      1.00        17
         57       1.00      1.00      1.00        16
         58       1.00      1.00      1.00        21
         59       1.00      1.00      1.00        19
         60       1.00      1.00      1.00        19
         61       1.00      1.00      1.00        25
         62       1.00      1.00      1.00        21
         63       1.00      1.00      1.00        20
         64       1.00      1.00      1.00        21
         65       1.00      1.00      1.00        17
         66       1.00      1.00      1.00        20
         67       1.00      1.00      1.00        17
         68       1.00      1.00      1.00        20
         69       1.00      1.00      1.00        18
         70       1.00      1.00      1.00        18
         71       1.00      1.00      1.00        22
         72       1.00      1.00      1.00        23
         73       1.00      1.00      1.00        24
         74       1.00      1.00      1.00        19
         75       1.00      1.00      1.00        20
         76       1.00      1.00      1.00        16
         77       1.00      1.00      1.00        28
         78       1.00      1.00      1.00        25
         79       1.00      1.00      1.00        22
         80       1.00      1.00      1.00        18
         81       1.00      1.00      1.00        20
         82       1.00      1.00      1.00        22
         83       1.00      1.00      1.00        15
         84       1.00      1.00      1.00        19
         85       1.00      1.00      1.00        18
         86       1.00      1.00      1.00        21
         87       1.00      1.00      1.00        26
         88       1.00      1.00      1.00        19
         89       1.00      1.00      1.00        19
         90       1.00      1.00      1.00        24
         91       1.00      1.00      1.00        24
         92       1.00      1.00      1.00        27

avg / total       1.00      1.00      1.00      1860
